LSOA Code,Arson and Criminal Damage,Burglary,Drug Offences,Miscellaneous Crimes Against Society,Possession of Weapons,Public Order Offences,Robbery,Theft,Vehicle Offences,Violence Against the Person,lsoa11cd,lsoa11nm,IMDScore,IncScore,EmpScore,EduScore,HDDScore,CriScore,BHSScore,EnvScore,IDCScore,IDOScore,CYPScore,ASScore,GBScore,WBScore,IndScore,OutScore
E01003743,15,12,4,0,0,7,5,9,31,34,E01003743,Redbridge 031G,20.542,0.152,0.085,18.748,-0.423,0.519,27.145,21.411,0.182,0.207,-0.087,0.34,-1.292,3.797,-0.325,0.983
E01003744,0,10,1,0,0,3,0,2,14,9,E01003744,Redbridge 001A,8.383,0.051,0.039,6.697,-1.101,-0.139,29.036,14.12,0.058,0.077,-0.784,0.25,0.656,0.49,-0.766,0.61
E01003745,4,10,0,0,0,0,2,4,25,8,E01003745,Redbridge 001B,5.743,0.026,0.02,2.512,-1.708,0.032,24.125,19.31,0.031,0.049,-1.384,0.197,0.544,-0.306,-0.294,0.756
E01003746,7,8,5,0,0,8,0,11,12,30,E01003746,Redbridge 001C,4.117,0.035,0.032,2.165,-1.633,-0.503,14.189,19.23,0.047,0.046,-1.755,0.197,-0.293,0.084,-0.42,0.865
E01003747,1,15,1,0,0,1,3,0,25,7,E01003747,Redbridge 001D,5.927,0.042,0.031,2.701,-1.609,-0.085,19.883,21.05,0.027,0.091,-1.382,0.202,0.095,0.412,-0.189,0.812
E01003748,9,19,2,1,1,20,6,31,23,39,E01003748,Redbridge 001E,4.929,0.031,0.037,2.649,-1.496,-0.148,15.675,19.096,0.037,0.047,-1.664,0.208,-0.423,0.728,-0.369,0.81
E01003749,1,9,2,0,0,3,3,6,31,14,E01003749,Redbridge 001F,8.362,0.053,0.047,2.378,-0.692,0.122,17.496,24.407,0.045,0.092,-1.044,0.171,-0.493,1.256,-0.004,0.897
E01003750,9,15,3,0,1,3,7,16,40,22,E01003750,Redbridge 001G,12.172,0.083,0.058,3.66,-0.927,0.382,23.56,25.074,0.065,0.174,-0.868,0.194,-0.152,1.925,-0.168,1.148
E01003751,9,21,9,2,1,4,11,15,31,42,E01003751,Redbridge 020A,16.317,0.112,0.084,10.076,-0.8,0.212,29.436,19.555,0.088,0.217,-0.838,0.302,-0.165,3.148,-0.372,0.855
E01003752,7,16,3,2,0,0,8,10,53,45,E01003752,Redbridge 023A,12.74,0.103,0.057,3.989,-1.263,-0.042,33.073,16.589,0.114,0.233,-1.317,0.228,0.066,3.305,-1.039,0.97
E01003753,7,17,3,0,1,4,6,7,40,19,E01003753,Redbridge 020B,13.373,0.097,0.045,6.721,-1.183,-0.372,29.967,36.944,0.09,0.212,-1.419,0.275,-0.471,3.737,0.648,0.952
E01003754,4,11,4,0,0,2,1,4,14,17,E01003754,Redbridge 020C,13.011,0.119,0.062,6.078,-0.988,-0.277,25.023,23.574,0.115,0.24,-1.11,0.257,-0.849,3.22,-0.054,0.883
E01003755,7,12,8,2,2,12,10,57,31,37,E01003755,Redbridge 023B,14.75,0.136,0.057,10.429,-1.106,0.157,24.944,23.7,0.152,0.295,-0.962,0.311,-0.871,3.221,-0.526,1.323
E01003756,8,10,4,2,2,10,8,16,31,45,E01003756,Redbridge 023C,16.868,0.13,0.077,8.873,-0.649,0.036,24.907,32.039,0.132,0.223,-1.363,0.303,-0.715,3.086,0.356,1.049
E01003757,6,14,8,3,1,1,2,11,31,44,E01003757,Redbridge 020D,20.327,0.152,0.094,13.833,-0.868,0.311,30.949,24.956,0.171,0.199,-0.453,0.322,-0.85,4.159,0.08,0.832
E01003759,3,21,0,0,1,1,1,3,23,12,E01003759,Redbridge 009A,5.02,0.035,0.023,2.267,-1.451,-0.112,18.248,20.031,0.056,0.042,-1.33,0.187,-0.199,0.865,-0.276,0.807
E01003760,9,11,3,3,3,5,4,8,35,51,E01003760,Redbridge 009B,15.006,0.082,0.048,8.644,-1.191,0.566,35.161,27.469,0.116,0.116,-0.504,0.256,0.438,2.645,0.045,1.101
E01003761,7,2,2,3,1,7,2,6,40,39,E01003761,Redbridge 009C,39.737,0.292,0.168,27.068,0.091,-0.422,47.649,35.413,0.319,0.545,0.299,0.377,0.233,4.981,0.572,0.971
E01003762,10,18,3,0,1,6,3,10,36,16,E01003762,Redbridge 009D,14.079,0.071,0.052,7.17,-1.265,0.212,34.744,32.937,0.069,0.164,-0.485,0.229,0.72,1.535,0.019,1.573
E01003763,7,16,4,1,0,0,1,14,30,19,E01003763,Redbridge 009E,11.372,0.062,0.033,7.767,-1.457,0.367,31.481,25.849,0.066,0.138,-0.606,0.252,0.541,1.487,-0.254,1.293
E01003764,7,27,2,1,0,5,4,15,43,38,E01003764,Redbridge 009F,14.111,0.076,0.054,6.394,-0.79,0.491,22.04,40.17,0.081,0.139,-0.492,0.214,-0.657,2.449,0.594,1.324
E01003765,5,21,2,1,0,5,4,19,37,23,E01003765,Redbridge 009G,8.499000000000002,0.057,0.032,6.491,-1.139,0.175,17.855,29.001,0.077,0.136,-0.285,0.173,-0.843,1.756,-0.434,1.67
E01003766,6,9,1,1,1,1,5,12,29,46,E01003766,Redbridge 024A,19.514,0.137,0.068,17.775,-0.578,0.612,26.428,30.616,0.139,0.244,-0.481,0.366,-0.743,3.392,0.415,0.824
E01003767,12,14,23,2,1,19,11,72,17,98,E01003767,Redbridge 024B,22.412,0.128,0.075,15.567,-0.36,0.906,31.772,34.59,0.12,0.247,0.172,0.262,-0.952,4.325,0.338,1.293
E01003768,10,3,3,3,2,7,14,30,17,54,E01003768,Redbridge 024C,29.257,0.203,0.114,19.18,0.086,0.659,35.111,30.887,0.241,0.384,0.153,0.314,-1.284,4.817,0.17,1.224
E01003769,12,8,19,5,3,21,26,109,31,64,E01003769,Redbridge 022A,24.749,0.156,0.086,10.331,-0.096,0.573,34.225,42.587,0.165,0.256,-0.508,0.282,-1.25,4.721,0.475,1.704
E01003770,41,8,14,8,3,27,12,44,48,263,E01003770,Redbridge 022B,16.679,0.108,0.07,6.963,-0.848,0.746,33.853,14.0,0.125,0.182,-0.785,0.254,-0.034,3.684,-0.462,0.358
E01003771,23,18,3,3,0,14,2,6,22,71,E01003771,Redbridge 022C,16.92,0.132,0.078,15.08,-0.623,-0.119,29.693,17.739,0.119,0.268,-0.217,0.314,-0.887,4.021,-0.387,0.69
E01003772,6,10,9,1,1,6,6,6,17,28,E01003772,Redbridge 024D,17.275,0.146,0.089,9.829,-0.674,-0.038,24.461,23.85,0.122,0.234,-0.557,0.28,-0.81,3.086,-0.14,1.007
E01003773,9,10,6,1,0,2,10,29,23,30,E01003773,Redbridge 022D,14.99,0.112,0.065,6.502,-0.769,0.452,27.013,22.463,0.137,0.169,-0.867,0.252,-0.315,2.963,-0.224,0.978
E01003774,5,16,0,1,0,19,0,4,27,26,E01003774,Redbridge 014A,8.887,0.058,0.051,1.515,-0.964,0.037,20.728,25.714,0.052,0.132,-1.433,0.167,-0.293,1.617,0.066,0.921
E01003775,11,13,0,2,0,4,1,4,19,6,E01003775,Redbridge 014B,7.581,0.042,0.036,1.154,-1.169,0.338,22.474,21.637,0.04,0.08,-1.257,0.128,0.022,1.245,-0.318,0.995
E01003776,15,13,7,1,2,6,1,23,33,20,E01003776,Redbridge 014C,23.873,0.189,0.098,12.307,0.502,-0.209,33.003,16.255,0.233,0.316,0.087,0.224,0.062,3.301,-0.82,0.851
E01003777,8,13,0,2,0,4,3,16,40,22,E01003777,Redbridge 014D,7.823,0.042,0.031,1.415,-1.415,0.464,15.876,31.65,0.03,0.119,-1.165,0.136,-1.439,1.619,0.304,1.097
E01003778,14,38,8,0,1,18,16,117,46,44,E01003778,Redbridge 014E,9.642,0.06,0.032,2.807,-0.924,0.173,20.012,36.227,0.072,0.139,-0.721,0.127,-0.836,2.201,0.34,1.413
E01003779,6,15,6,0,0,6,3,11,38,12,E01003779,Redbridge 014F,14.112,0.1,0.074,5.913,-0.161,-0.64,21.144,30.955,0.07,0.18,-0.386,0.181,-0.572,2.156,0.156,1.253
E01003780,2,10,0,1,0,1,0,4,35,10,E01003780,Redbridge 014G,5.828,0.027,0.03,2.243,-1.709,-0.109,22.778,22.349,0.024,0.059,-1.116,0.173,0.34,0.248,-0.109,0.837
E01003781,4,23,24,1,2,13,14,38,70,72,E01003781,Redbridge 026A,17.125,0.144,0.067,5.472,-0.874,0.582,30.139,20.365,0.162,0.331,-0.805,0.23,-0.714,3.981,-0.308,0.871
E01003782,3,9,11,1,2,3,3,8,27,33,E01003782,Redbridge 026B,21.961,0.149,0.07,14.22,-0.879,0.806,30.718,38.35,0.146,0.29,-0.773,0.346,-1.285,4.291000000000001,0.606,1.16
E01003783,34,49,80,7,7,43,29,651,85,139,E01003783,Redbridge 029A,34.175,0.209,0.143,12.155,-0.09,1.342,40.639,32.779,0.228,0.308,-0.283,0.284,-0.913,5.366,0.306,1.189
E01003784,6,10,3,1,2,6,0,9,21,46,E01003784,Redbridge 029B,18.41,0.132,0.08,9.524,-0.673,0.341,30.879,26.614,0.115,0.278,-0.597,0.278,-0.515,3.919,0.259,0.701
E01003785,12,23,13,5,2,8,4,11,42,53,E01003785,Redbridge 029C,25.704,0.173,0.096,12.189,-0.638,1.005,39.666,23.99,0.185,0.307,-0.199,0.274,-0.769,5.166,-0.019,0.877
E01003786,2,8,3,1,0,3,5,5,33,14,E01003786,Redbridge 026C,12.992,0.1,0.063,3.16,-0.97,-0.095,30.003,22.301,0.09,0.202,-1.227,0.207,0.085,2.682,-0.203,0.945
E01003787,6,7,6,2,0,4,8,3,33,18,E01003787,Redbridge 026D,15.402,0.107,0.072,6.581,-0.925,0.099,28.513,30.197,0.11,0.205,-1.238,0.269,-0.417,3.4,0.389,0.833
E01003788,9,20,29,5,2,10,6,23,45,65,E01003788,Redbridge 029D,24.91,0.15,0.099,12.597,-0.213,0.59,39.568,30.749,0.141,0.315,-0.003,0.248,-0.539,5.001,0.468,0.739
E01003789,3,13,3,3,0,0,7,19,28,22,E01003789,Redbridge 018A,10.258,0.041,0.032,2.731,-1.206,0.406,25.748,37.041,0.043,0.09,-0.974,0.177,0.051,1.869,0.497,1.244
E01003790,7,7,2,0,1,7,1,10,21,23,E01003790,Redbridge 027A,16.218,0.108,0.087,2.937,-0.409,0.14,29.016,23.821,0.104,0.159,-1.141,0.197,0.138,2.299,0.156,0.6
E01003791,4,9,2,0,0,8,1,8,34,13,E01003791,Redbridge 027B,15.669,0.042,0.036,3.812,-1.096,1.652,29.325,32.98,0.032,0.077,-0.759,0.186,0.718,0.289,0.252,1.283
E01003792,3,6,2,0,1,7,1,10,23,22,E01003792,Redbridge 027C,11.304,0.055,0.049,1.625,-1.061,0.881,18.074,30.536,0.057,0.086,-1.221,0.156,-0.245,0.933,0.476,0.7
E01003793,11,16,3,1,2,3,5,91,32,22,E01003793,Redbridge 027D,24.975,0.161,0.1,16.164,0.096,0.433,32.278,32.594,0.209,0.255,0.139,0.277,-0.107,3.551,0.448,0.951
E01003794,4,9,2,0,0,1,2,4,31,14,E01003794,Redbridge 018B,7.939,0.06,0.046,3.885,-1.343,-0.311,22.774,20.693,0.067,0.08,-0.869,0.201,0.001,1.364,-0.494,1.054
E01003795,2,21,3,4,1,5,4,7,31,16,E01003795,Redbridge 018C,8.353,0.032,0.04,2.388,-1.281,0.465,23.432,24.699,0.024,0.088,-1.204,0.185,0.42,0.074,-0.403,1.321
E01003796,6,14,6,2,0,2,1,9,38,7,E01003796,Redbridge 018D,9.481,0.055,0.038,2.684,-1.409,0.372,27.812,22.532,0.061,0.081,-1.09,0.186,0.131,2.078,-0.303,1.059
E01003797,6,12,0,1,0,0,1,9,53,7,E01003797,Richmond upon Thames 001A,5.944,0.029,0.016,0.974,-2.015,0.185,10.181,34.633,0.006,0.07,-1.116,0.052,-0.501,-0.563,0.37,1.25
E01003798,3,13,0,0,1,2,6,17,23,14,E01003798,Richmond upon Thames 001B,8.509,0.079,0.061,1.638,-1.117,-0.238,14.95,18.802,0.055,0.142,-0.909,0.073,-0.838,1.111,-0.595,0.959
