E01000018,Barking and Dagenham 009D,Vehicle Offences,2,0,1,1,1,2,1,3,1,2,0,1
E01000018,Barking and Dagenham 009D,Violence Against the Person,6,13,4,4,3,4,15,3,2,4,0,8
E01000019,Barking and Dagenham 023A,Arson and Criminal Damage,2,0,0,0,1,0,0,1,1,1,0,0
E01000019,Barking and Dagenham 023A,Burglary,2,2,3,1,2,1,2,0,0,1,0,3
E01000019,Barking and Dagenham 023A,Drug Offences,0,0,0,1,1,0,0,0,0,0,0,0
E01000019,Barking and Dagenham 023A,Miscellaneous Crimes Against Society,0,1,0,0,0,0,0,0,0,1,0,0
E01000019,Barking and Dagenham 023A,Possession of Weapons,0,0,0,0,0,0,0,0,0,1,0,0
E01000019,Barking and Dagenham 023A,Public Order Offences,1,0,0,0,0,0,1,1,0,0,0,0
E01000019,Barking and Dagenham 023A,Robbery,0,0,0,0,0,1,0,0,0,0,1,0
E01000019,Barking and Dagenham 023A,Theft,0,2,0,1,0,0,2,0,1,0,1,2
E01000019,Barking and Dagenham 023A,Vehicle Offences,2,0,2,3,1,0,1,1,2,3,1,1
E01000019,Barking and Dagenham 023A,Violence Against the Person,2,5,1,1,3,1,1,2,2,2,0,1
E01000020,Barking and Dagenham 023B,Arson and Criminal Damage,0,0,1,9,0,0,0,0,0,0,0,1
E01000020,Barking and Dagenham 023B,Burglary,2,4,1,1,1,2,0,0,2,0,0,1
E01000020,Barking and Dagenham 023B,Drug Offences,0,0,0,0,1,0,0,0,0,1,1,0
E01000020,Barking and Dagenham 023B,Miscellaneous Crimes Against Society,0,0,0,0,0,0,1,0,1,0,0,0
E01000020,Barking and Dagenham 023B,Possession of Weapons,0,0,0,0,0,0,0,0,0,0,0,0
E01000020,Barking and Dagenham 023B,Public Order Offences,0,0,0,4,0,0,1,1,1,0,1,0
E01000020,Barking and Dagenham 023B,Robbery,0,0,0,0,0,0,0,0,0,0,0,0
E01000020,Barking and Dagenham 023B,Theft,1,1,1,0,2,2,2,0,2,1,0,1
E01000020,Barking and Dagenham 023B,Vehicle Offences,2,0,0,1,1,1,2,1,0,0,4,1
E01000020,Barking and Dagenham 023B,Violence Against the Person,2,1,0,2,3,3,17,4,2,5,3,4
E01000021,Barking and Dagenham 008A,Arson and Criminal Damage,0,1,1,0,0,1,0,2,1,0,1,1
E01000021,Barking and Dagenham 008A,Burglary,2,1,1,2,0,2,1,0,1,0,0,1
E01000021,Barking and Dagenham 008A,Drug Offences,2,1,0,2,2,1,0,3,1,0,1,0
E01000021,Barking and Dagenham 008A,Miscellaneous Crimes Against Society,0,0,0,1,0,0,0,0,0,1,0,0
E01000021,Barking and Dagenham 008A,Possession of Weapons,0,0,1,0,1,0,1,0,0,0,0,0
E01000021,Barking and Dagenham 008A,Public Order Offences,0,0,0,0,1,0,1,1,0,1,0,0
E01000021,Barking and Dagenham 008A,Robbery,0,0,0,0,1,0,0,0,0,0,0,0
E01000021,Barking and Dagenham 008A,Theft,1,0,2,0,1,1,1,4,1,1,1,0
E01000021,Barking and Dagenham 008A,Vehicle Offences,3,3,3,2,1,0,1,0,1,1,1,3
E01000021,Barking and Dagenham 008A,Violence Against the Person,11,4,4,2,3,7,4,4,7,7,1,5
E01000022,Barking and Dagenham 008B,Arson and Criminal Damage,0,1,0,2,0,1,1,0,0,0,0,0
E01000022,Barking and Dagenham 008B,Burglary,1,1,0,0,0,1,0,1,0,0,2,0
E01000022,Barking and Dagenham 008B,Drug Offences,0,0,0,0,0,0,0,1,0,0,0,0
E01000022,Barking and Dagenham 008B,Miscellaneous Crimes Against Society,0,0,0,0,0,1,0,0,0,0,0,0
E01000022,Barking and Dagenham 008B,Possession of Weapons,0,0,0,0,0,0,0,0,0,0,0,0
E01000022,Barking and Dagenham 008B,Public Order Offences,0,0,0,0,0,0,0,2,0,0,0,0
E01000022,Barking and Dagenham 008B,Robbery,0,0,0,0,0,0,0,0,0,0,0,0
E01000022,Barking and Dagenham 008B,Theft,0,0,0,0,0,0,1,1,0,0,0,1
E01000022,Barking and Dagenham 008B,Vehicle Offences,0,1,1,0,3,2,0,0,0,3,0,1
E01000022,Barking and Dagenham 008B,Violence Against the Person,5,7,1,3,2,4,1,2,5,2,4,1
E01000024,Barking and Dagenham 008D,Arson and Criminal Damage,0,1,0,2,1,0,0,0,0,1,0,0
E01000024,Barking and Dagenham 008D,Burglary,0,0,0,1,1,1,0,0,1,0,1,2
E01000024,Barking and Dagenham 008D,Drug Offences,0,0,0,0,0,1,0,0,1,0,1,0
E01000024,Barking and Dagenham 008D,Miscellaneous Crimes Against Society,0,0,0,0,0,1,0,0,0,0,0,1
E01000024,Barking and Dagenham 008D,Possession of Weapons,0,0,0,0,0,0,0,0,0,0,0,0
E01000024,Barking and Dagenham 008D,Public Order Offences,0,0,0,0,1,0,1,0,0,0,1,1
E01000024,Barking and Dagenham 008D,Robbery,0,3,0,0,0,0,0,0,0,0,2,0
E01000024,Barking and Dagenham 008D,Theft,0,1,0,4,2,1,0,1,0,0,1,1
E01000024,Barking and Dagenham 008D,Vehicle Offences,0,1,0,1,2,3,1,1,0,1,1,2
E01000024,Barking and Dagenham 008D,Violence Against the Person,1,2,2,3,1,1,1,0,0,4,2,1
E01000025,Barking and Dagenham 008E,Arson and Criminal Damage,1,0,1,1,0,0,0,1,3,0,0,0
E01000025,Barking and Dagenham 008E,Burglary,1,0,0,0,1,1,2,0,2,1,0,0
E01000025,Barking and Dagenham 008E,Drug Offences,0,0,0,1,0,0,1,0,0,1,0,1
E01000025,Barking and Dagenham 008E,Miscellaneous Crimes Against Society,0,0,0,0,0,0,0,0,0,0,0,0
E01000025,Barking and Dagenham 008E,Possession of Weapons,0,0,0,0,0,0,0,0,0,0,0,0
E01000025,Barking and Dagenham 008E,Public Order Offences,0,0,1,0,0,0,0,0,0,1,0,0
E01000025,Barking and Dagenham 008E,Robbery,0,1,0,0,0,0,1,1,0,0,0,0
E01000025,Barking and Dagenham 008E,Theft,0,1,0,0,1,0,0,0,1,2,0,2
E01000025,Barking and Dagenham 008E,Vehicle Offences,2,1,1,2,0,1,2,0,2,2,3,2
E01000025,Barking and Dagenham 008E,Violence Against the Person,3,1,2,5,2,4,4,0,0,5,2,4
E01000027,Barking and Dagenham 001A,Arson and Criminal Damage,1,2,1,2,2,2,6,3,3,3,1,2
E01000027,Barking and Dagenham 001A,Burglary,1,3,1,1,4,0,1,2,1,1,1,0
E01000027,Barking and Dagenham 001A,Drug Offences,1,1,1,1,0,0,0,0,1,0,0,0
E01000027,Barking and Dagenham 001A,Miscellaneous Crimes Against Society,0,0,0,0,0,0,1,0,0,0,0,0
E01000027,Barking and Dagenham 001A,Possession of Weapons,0,0,0,0,0,0,0,0,0,0,0,0
E01000027,Barking and Dagenham 001A,Public Order Offences,0,3,3,0,2,0,0,1,0,0,1,1
E01000027,Barking and Dagenham 001A,Robbery,0,0,0,0,2,0,1,0,0,1,0,0
E01000027,Barking and Dagenham 001A,Theft,1,3,2,2,5,5,0,3,1,2,1,0
E01000027,Barking and Dagenham 001A,Vehicle Offences,1,4,2,3,1,3,4,4,0,2,2,3
E01000027,Barking and Dagenham 001A,Violence Against the Person,3,10,2,3,6,4,8,4,3,4,9,12
E01000028,Barking and Dagenham 001B,Arson and Criminal Damage,0,0,1,1,1,1,1,0,1,0,3,0
E01000028,Barking and Dagenham 001B,Burglary,1,0,1,0,1,1,1,1,0,1,0,0
E01000028,Barking and Dagenham 001B,Drug Offences,2,0,0,2,0,2,0,0,0,0,1,0
E01000028,Barking and Dagenham 001B,Miscellaneous Crimes Against Society,0,1,0,0,2,0,0,0,0,0,0,0
E01000028,Barking and Dagenham 001B,Possession of Weapons,0,0,0,0,0,0,0,0,0,0,0,0
E01000028,Barking and Dagenham 001B,Public Order Offences,0,0,0,1,0,0,1,0,0,1,1,0
E01000028,Barking and Dagenham 001B,Robbery,0,0,1,0,1,0,0,0,0,1,1,0
E01000028,Barking and Dagenham 001B,Theft,1,1,1,0,0,0,2,0,1,2,1,1
E01000028,Barking and Dagenham 001B,Vehicle Offences,2,2,3,0,1,2,5,3,1,0,1,0
E01000028,Barking and Dagenham 001B,Violence Against the Person,4,4,7,6,7,3,4,6,6,4,3,6
E01000029,Barking and Dagenham 001C,Arson and Criminal Damage,0,0,1,1,1,0,1,0,0,0,2,0
E01000029,Barking and Dagenham 001C,Burglary,2,0,1,1,4,0,0,0,1,2,3,0
E01000029,Barking and Dagenham 001C,Drug Offences,0,0,0,1,1,0,0,0,0,0,0,0
E01000029,Barking and Dagenham 001C,Miscellaneous Crimes Against Society,1,0,0,0,0,0,0,0,0,0,0,0
E01000029,Barking and Dagenham 001C,Possession of Weapons,0,0,0,0,0,0,0,0,0,0,0,0
E01000029,Barking and Dagenham 001C,Public Order Offences,1,0,1,1,0,0,1,0,1,0,0,1
E01000029,Barking and Dagenham 001C,Robbery,0,0,0,2,0,0,0,0,0,0,0,0
E01000029,Barking and Dagenham 001C,Theft,0,0,0,1,1,1,0,3,0,0,0,1
E01000029,Barking and Dagenham 001C,Vehicle Offences,2,3,1,2,3,2,0,0,1,3,2,2
E01000029,Barking and Dagenham 001C,Violence Against the Person,1,3,4,0,3,1,5,3,4,4,1,1
E01000030,Barking and Dagenham 001D,Arson and Criminal Damage,0,2,1,2,0,3,4,2,0,2,3,1
E01000030,Barking and Dagenham 001D,Burglary,3,1,3,1,2,0,1,0,2,0,2,3
E01000030,Barking and Dagenham 001D,Drug Offences,2,0,0,0,0,0,0,1,0,0,1,0
E01000030,Barking and Dagenham 001D,Miscellaneous Crimes Against Society,1,0,0,0,0,1,0,0,0,1,0,0
E01000030,Barking and Dagenham 001D,Possession of Weapons,0,2,0,1,0,0,0,1,0,0,0,0
E01000030,Barking and Dagenham 001D,Public Order Offences,0,3,0,1,3,2,2,0,2,6,1,1
E01000030,Barking and Dagenham 001D,Robbery,0,1,0,3,1,3,2,0,0,3,1,1
E01000030,Barking and Dagenham 001D,Theft,1,0,0,8,6,2,5,1,1,0,3,2
E01000030,Barking and Dagenham 001D,Vehicle Offences,5,0,1,1,5,3,5,4,2,5,5,2
E01000030,Barking and Dagenham 001D,Violence Against the Person,3,6,7,8,3,8,9,10,5,8,9,8
E01000031,Barking and Dagenham 002A,Arson and Criminal Damage,3,1,3,1,0,2,3,1,1,0,1,0
E01000031,Barking and Dagenham 002A,Burglary,0,0,1,1,0,0,0,1,1,1,1,2
E01000031,Barking and Dagenham 002A,Drug Offences,0,0,1,0,1,0,0,1,0,0,0,0
E01000031,Barking and Dagenham 002A,Miscellaneous Crimes Against Society,0,0,0,0,1,0,0,0,0,0,0,0
E01000031,Barking and Dagenham 002A,Possession of Weapons,0,0,0,0,0,0,0,0,0,0,1,1
E01000031,Barking and Dagenham 002A,Public Order Offences,0,1,0,0,0,1,3,1,1,2,0,0
E01000031,Barking and Dagenham 002A,Robbery,0,0,1,0,2,1,0,0,0,0,0,0
E01000031,Barking and Dagenham 002A,Theft,0,2,0,0,3,2,5,2,1,0,5,2
E01000031,Barking and Dagenham 002A,Vehicle Offences,4,2,4,6,2,2,0,2,1,3,1,2
E01000031,Barking and Dagenham 002A,Violence Against the Person,3,8,7,5,3,3,5,4,8,6,4,6
E01000032,Barking and Dagenham 002B,Arson and Criminal Damage,0,0,2,2,1,1,0,1,1,0,1,1
E01000032,Barking and Dagenham 002B,Burglary,0,0,2,2,1,1,0,1,1,0,4,1
E01000032,Barking and Dagenham 002B,Drug Offences,1,0,1,1,0,0,1,2,0,0,1,3
E01000032,Barking and Dagenham 002B,Miscellaneous Crimes Against Society,0,0,1,0,0,0,0,0,0,0,0,0
E01000032,Barking and Dagenham 002B,Possession of Weapons,0,0,1,0,0,0,0,0,2,0,0,0
